Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch,group,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR6246342,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,2506294,2440651,170977,74961,73347,244,202,1243585,3,1865,586767,241259,12573,279436,SRX3353425,PRJNA416912,SRS2652626,SAMN07967382,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246343,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,2629678,2559078,178149,77789,76154,268,193,1296268,3,1863,619377,254483,13116,295986,SRX3353425,PRJNA416912,SRS2652626,SAMN07967382,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246344,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,2546454,2479171,169374,75973,74301,248,223,1264765,5,1833,596531,245892,12975,280974,SRX3353425,PRJNA416912,SRS2652626,SAMN07967382,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246353,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,8775361,6367843,494483,230552,221898,428,1281,2368286,2165,70949,2527601,130986,118077,917946,SRX3353428,PRJNA416912,SRS2652628,SAMN07967394,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246354,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,8585422,6242022,489011,225949,217646,437,1279,2327798,2204,69644,2471159,127300,115253,901436,SRX3353428,PRJNA416912,SRS2652628,SAMN07967394,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246355,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,8767603,6366588,501847,229798,221389,447,1335,2361659,2220,70556,2527334,130217,117710,925759,SRX3353428,PRJNA416912,SRS2652628,SAMN07967394,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246356,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,8658814,6292478,485344,228102,219542,425,1278,2350242,2235,70018,2494266,128965,117070,900302,SRX3353428,PRJNA416912,SRS2652628,SAMN07967394,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246385,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,9805125,7429202,719562,629047,614556,524,2757,2515418,4464,98065,2792326,187208,147452,1052465,SRX3353436,PRJNA416912,SRS2652636,SAMN07967386,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246386,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,9552987,7254476,707257,613883,599555,486,2674,2459676,4195,96193,2720333,182718,145166,1029638,SRX3353436,PRJNA416912,SRS2652636,SAMN07967386,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246387,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,9789982,7424513,723002,629596,615156,522,2735,2510556,4485,98564,2787251,186680,148168,1056478,SRX3353436,PRJNA416912,SRS2652636,SAMN07967386,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246388,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,9633488,7315810,707122,619838,605307,515,2809,2485044,4556,96851,2742949,184049,146308,1033406,SRX3353436,PRJNA416912,SRS2652636,SAMN07967386,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246397,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,910282,625899,190870,59850,56128,244,221,59099,3,512,324028,23112,89517,69557,SRX3353439,PRJNA416912,SRS2652639,SAMN07967379,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246398,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,879248,605221,184731,57787,54158,231,223,58161,8,505,312185,22538,86567,67247,SRX3353439,PRJNA416912,SRS2652639,SAMN07967379,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246399,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,909647,625522,191317,59667,55880,242,222,58507,3,498,323803,23224,89575,70023,SRX3353439,PRJNA416912,SRS2652639,SAMN07967379,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6246400,SRP123465,NextSeq 500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,136,28,888054,611140,187163,58923,55214,243,236,58216,8,496,314872,22616,87621,68152,SRX3353439,PRJNA416912,SRS2652639,SAMN07967379,GEO,DOI: 10.3389/fendo.2018.00535,30258405
SRR6696827,SRP132514,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,131,28,4291037,3632925,212429,1845168,1836735,517,6592,708715,929,120555,389836,158673,37824,364633,SRX3671075,PRJNA433554,SRS2932384,SAMN08502990,GEO,-,-
SRR6696828,SRP132514,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,131,28,5407761,4526152,197732,2914618,2907565,602,1228,365436,912,112005,541613,262672,17931,309737,SRX3671076,PRJNA433554,SRS2932383,SAMN08502989,GEO,-,-
SRR6696829,SRP132514,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Epithelial,No,Keratinocyte,131,28,8564622,7924581,256280,5132056,5122415,670,1860,473855,1717,282432,953424,604338,27508,447391,SRX3671077,PRJNA433554,SRS2932386,SAMN08502988,GEO,-,-
DRR041504,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Lipocyte,159,66,2314993,2048529,109108,572588,570579,497,1091,69674,3792,77985,1085273,65077,14258,158791,DRX037138,PRJDB2675,DRS008197,SAMD00004864,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041616,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Lipocyte,159,66,2910584,2762162,124203,735695,732831,530,1649,404803,8425,51709,1290128,50939,13774,205040,DRX037250,PRJDB2675,DRS008196,SAMD00004821,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR063230,DRP003770,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Lymphocyte,1,4,1757543,1435504,180538,696513,688958,428,1502,229030,1358,71926,71687,143907,58703,160878,DRX057471,PRJDB4936,DRS049212,SAMD00053892,NIID,DOI: 10.1038/s41598-017-10684-5,28860565
DRR041439,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Macrophage,159,11,1705523,1500754,106940,539505,537444,384,781,41859,852,49508,710865,39080,16668,101636,DRX037073,PRJDB2675,DRS008214,SAMD00005865,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041452,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Macrophage,159,11,1515454,1310472,88979,545333,542523,403,876,42541,1591,38176,535263,32354,11315,103023,DRX037086,PRJDB2675,DRS008216,SAMD00005152,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041559,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Macrophage,159,11,1631321,1489554,83825,413218,411475,367,1287,323984,1705,20256,585024,25253,8262,110565,DRX037193,PRJDB2675,DRS008215,SAMD00005017,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
ERR2631335,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4057194,3044211,286189,1336794,1327605,482,2762,139671,2811,139047,872278,98644,43422,408782,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631336,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4035344,3029089,278752,1332063,1322909,505,2762,139632,2759,138635,875398,97943,43694,396203,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631337,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4117858,3091076,292253,1353658,1343686,493,2744,140548,2890,139933,886109,100990,43852,420352,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631338,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4100945,3080957,286315,1349793,1339866,502,2827,140210,2786,140298,887416,99506,44259,413862,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631347,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5031659,3293684,326497,585885,577801,384,2391,248346,712,141907,1336273,197225,38522,742423,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631348,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4990465,3259485,319467,581485,573410,382,2297,244936,722,139226,1330584,195907,38370,725958,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631349,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5099893,3343534,335484,594278,585962,390,2413,250877,706,142948,1352896,198955,38845,761616,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631350,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5062464,3315453,325814,590396,581977,381,2351,246950,667,140557,1350885,197791,39045,746811,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631359,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6467347,4787733,479354,2247709,2230838,612,4977,273990,5491,107996,1258984,112602,99743,676241,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631360,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6437038,4763837,468263,2242613,2225526,598,4932,271789,5556,107773,1259479,112517,99176,660002,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631361,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6554274,4860139,493791,2275490,2257765,610,5134,276046,5546,109483,1272445,112803,100533,702659,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631362,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6525058,4838384,480908,2269942,2251455,607,5118,273370,5614,109294,1273613,113641,99891,687901,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631371,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5738407,3704604,330823,793210,777313,431,3060,150382,1863,503798,1394116,179927,50443,627805,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631372,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5715793,3693484,324551,790590,775009,452,3093,150498,1869,505072,1397955,178497,50237,615673,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631373,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5814807,3772005,338837,805341,789420,440,3049,156853,1805,510169,1413860,182589,50960,647379,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631374,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5787559,3755021,329200,799867,783940,448,3163,152416,1901,513627,1416840,181228,50142,635837,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
SRR1013421,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,6465134,4826282,349473,3564136,3544269,575,3076,159479,3638,143293,485451,167278,49475,250456,SRX365434,PRJNA222999,SRS491808,SAMN02378206,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013422,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,6805689,5118706,303353,4110358,4075105,571,3014,112850,4302,155198,296657,147466,38640,250221,SRX365435,PRJNA222999,SRS491809,SAMN02378210,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013423,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3513422,2845550,142058,2434252,2425208,475,2011,70857,1439,81440,67520,49818,13868,124345,SRX365436,PRJNA222999,SRS491810,SAMN02378207,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013424,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,4206057,3378262,161380,2887997,2874368,503,2178,75600,2865,90745,83556,48564,10977,175780,SRX365437,PRJNA222999,SRS491811,SAMN02378213,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013425,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3364429,2700189,133745,2314626,2305863,484,1443,51598,2408,76311,66068,44274,11508,131953,SRX365438,PRJNA222999,SRS491812,SAMN02378212,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013426,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,4173763,3296826,169273,2786093,2770984,495,1844,70778,3908,82260,113719,59516,12447,166261,SRX365439,PRJNA222999,SRS491813,SAMN02378209,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013427,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3802883,3012271,168360,2550730,2540215,500,2111,79459,2390,74608,74493,78040,10114,140326,SRX365440,PRJNA222999,SRS491814,SAMN02378208,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013428,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,5425309,4190770,262811,3037996,3024716,498,1940,149234,2456,167095,110386,394176,77179,250308,SRX365441,PRJNA222999,SRS491815,SAMN02378216,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013429,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1798436,1409750,121494,1009633,1004324,379,662,58666,1741,71569,46645,95243,19502,106089,SRX365442,PRJNA222999,SRS491816,SAMN02378222,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013430,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3473346,2492719,192296,1811841,1802301,448,1197,64060,1231,98195,91497,220365,47745,156588,SRX365443,PRJNA222999,SRS491817,SAMN02378215,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013431,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3078923,2698065,219965,1400224,1395860,439,928,81570,1688,62672,874148,133106,46760,96969,SRX365444,PRJNA222999,SRS491818,SAMN02378211,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013432,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1214016,1114181,82603,806987,804435,404,547,35577,966,20742,152067,38848,14318,44129,SRX365445,PRJNA222999,SRS491819,SAMN02378214,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013433,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1219945,1101047,68747,708596,706734,342,368,49260,369,26549,189727,66370,10590,49218,SRX365446,PRJNA222999,SRS491820,SAMN02378217,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013434,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,623352,581976,38127,424474,423040,316,283,19978,302,27364,33002,35810,3616,37147,SRX365447,PRJNA222999,SRS491821,SAMN02378221,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013435,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,4494257,3875516,227117,2257839,2252047,504,1677,130173,913,104788,938913,237216,53346,150651,SRX365448,PRJNA222999,SRS491822,SAMN02378220,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013436,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3007592,2608659,121644,1756665,1752220,455,923,142690,921,64957,384840,117999,26325,113339,SRX365449,PRJNA222999,SRS491823,SAMN02378219,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013437,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,2300791,1777673,125788,1337556,1331697,396,866,41217,1053,78013,45236,155383,23059,95290,SRX365450,PRJNA222999,SRS491824,SAMN02378224,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013438,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1655733,1528740,106829,962962,959902,415,592,80297,1686,45702,107976,232480,22280,74765,SRX365451,PRJNA222999,SRS491825,SAMN02378218,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013439,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,532646,500345,30968,375188,374179,292,184,14765,366,12431,13549,54561,3200,26101,SRX365452,PRJNA222999,SRS491826,SAMN02378223,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013440,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1238540,1121432,57831,821400,819636,359,409,61402,519,30322,54716,99990,9357,43317,SRX365453,PRJNA222999,SRS491827,SAMN02378225,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR12363883,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,45097470,44823404,1641215,21378303,21086399,937,114638,7190124,140308,1259667,4625745,2489950,2589106,5035563,SRX8863122,PRJNA649982,SRS7124746,SAMN15690764,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363884,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,61965654,61729170,2425538,24554613,24335837,897,98449,8812976,103035,2750895,11906566,3645313,2994089,6863234,SRX8863121,PRJNA649982,SRS7124745,SAMN15690763,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363885,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,46505144,46184764,1654461,23369422,23168552,890,75529,4136046,71552,1778040,9637322,2444783,714671,3957399,SRX8863120,PRJNA649982,SRS7124744,SAMN15690762,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363886,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,51183050,50724962,1809107,26307220,26017530,991,203906,5287128,179642,1529663,6463025,3050785,2589151,5114442,SRX8863119,PRJNA649982,SRS7124743,SAMN15690761,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363887,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,36903420,36646207,1454522,17967543,17804218,900,106515,3859907,100178,1521711,5535179,2619724,1109463,3825987,SRX8863118,PRJNA649982,SRS7124742,SAMN15690760,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363888,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,46803275,46125598,1357664,30413852,30146644,1018,188786,2080207,154961,1490532,5507936,2353621,456122,3479581,SRX8863117,PRJNA649982,SRS7124741,SAMN15690759,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR1910723,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,10358164,9904979,413701,6969871,6954795,754,5946,291893,9893,424163,775006,546412,111876,769919,SRX952413,PRJNA278007,SRS872575,SAMN03401160,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910724,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,7640726,7279880,287238,5388418,5379284,697,3219,214302,19913,331598,365785,316145,50746,589754,SRX952414,PRJNA278007,SRS872576,SAMN03401163,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910725,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,9549076,9141692,331180,7082714,7068265,733,9820,223725,29507,359788,454644,331373,57199,592922,SRX952415,PRJNA278007,SRS872573,SAMN03401157,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910726,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,9730055,9259343,399388,6723507,6703637,730,6518,313055,20177,508752,530054,381002,79929,696349,SRX952416,PRJNA278007,SRS872574,SAMN03401158,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910727,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,9847486,9476641,345010,6932987,6920486,751,7192,253292,32929,403922,545360,617758,69494,613707,SRX952417,PRJNA278007,SRS872572,SAMN03401161,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910728,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,28433924,12264204,506191,8007186,7927648,801,5923,479777,55811,409690,539802,603874,82282,2079859,SRX952418,PRJNA278007,SRS872569,SAMN03401162,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910729,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,21756356,12202790,419936,8811019,8767179,821,15659,340920,49307,352854,468308,397959,64552,1702212,SRX952419,PRJNA278007,SRS872571,SAMN03401159,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910730,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,17317005,12229690,484696,8669501,8638607,784,8535,533116,45657,503368,592333,538290,87561,1251329,SRX952420,PRJNA278007,SRS872570,SAMN03401167,GEO,DOI: 10.1038/ni.3205,26147685
SRR2529523,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4703240,3802968,253985,2273888,2248596,586,2425,147708,9227,106485,534373,164206,19821,544835,SRX1291936,PRJNA297139,SRS1091423,SAMN04115762,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529524,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4706131,3806181,283431,2267883,2241608,578,2392,146046,9119,106323,530109,162873,19344,562092,SRX1291936,PRJNA297139,SRS1091423,SAMN04115762,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529525,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3502309,3034905,203637,1713689,1702801,550,2541,270850,10390,70177,595271,77901,12179,281907,SRX1291937,PRJNA297139,SRS1091422,SAMN04115763,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529526,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3510813,3043774,227197,1712942,1701478,533,2508,268404,10227,70216,591134,78046,11909,298388,SRX1291937,PRJNA297139,SRS1091422,SAMN04115763,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529527,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,7102633,6265195,318937,3043736,3024115,604,4858,1195842,16144,110215,952316,207610,28077,706397,SRX1291938,PRJNA297139,SRS1091421,SAMN04115764,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR493011,SRP012585,Illumina HiSeq 2000,RNA-Seq,cDNA,Epithelial,SRR493011,Retinal_pigment_epithelial_cell_fetal,77,51,13025764,10719948,884669,7420437,7397902,804,1688,661966,6614,387196,1059330,219062,133016,830639,SRX145386,PRJNA162685,SRS311709,SAMN00990523,GEO,DOI: 10.1371/journal.pone.0037224,22848339
