Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR2529539,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5749924,5067975,361946,2843080,2826969,601,2155,540143,19354,89378,821955,275309,85633,390968,SRX1291944,PRJNA297139,SRS1091415,SAMN04115745,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529540,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5746376,5065046,399569,2826743,2810537,583,2261,534854,18781,88805,815966,274565,83711,419360,SRX1291944,PRJNA297139,SRS1091415,SAMN04115745,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529541,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4991571,4377179,368495,2133275,2116219,567,2620,381352,6146,136883,531659,588899,62804,533541,SRX1291945,PRJNA297139,SRS1091414,SAMN04115750,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529542,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4991646,4378115,400590,2127228,2109678,555,2575,376529,6081,135968,527517,585057,61512,555648,SRX1291945,PRJNA297139,SRS1091414,SAMN04115750,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529543,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4319486,3663464,462901,1398582,1373717,504,849,337941,4719,77522,522980,517027,106311,697533,SRX1291946,PRJNA297139,SRS1091413,SAMN04115753,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529544,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4324230,3669453,495220,1395126,1370288,522,858,334092,4657,76801,519379,513858,104127,720555,SRX1291946,PRJNA297139,SRS1091413,SAMN04115753,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529545,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3612865,3088822,287091,1723255,1710130,540,2276,176818,3517,93346,443854,195526,33134,417096,SRX1291947,PRJNA297139,SRS1091412,SAMN04115759,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529546,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3621346,3097653,311042,1721248,1708129,543,2253,175967,3462,92986,441680,195035,32636,432386,SRX1291947,PRJNA297139,SRS1091412,SAMN04115759,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529547,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4551786,4007758,144295,3162476,3153319,625,2646,73631,11474,140149,338091,106494,19673,153124,SRX1291948,PRJNA297139,SRS1091411,SAMN04115760,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529548,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4551276,4008640,171514,3150503,3141172,630,2567,73354,11046,138786,334754,105721,18963,172946,SRX1291948,PRJNA297139,SRS1091411,SAMN04115760,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529549,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2805681,2400022,158207,1451514,1444119,545,1849,177744,4074,60568,450747,57815,11151,184560,SRX1291949,PRJNA297139,SRS1091410,SAMN04115761,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529550,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2802030,2397832,174025,1447931,1439998,518,1806,175897,4082,59205,446173,57360,10785,194593,SRX1291949,PRJNA297139,SRS1091410,SAMN04115761,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529551,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4697801,4237606,207652,2775030,2765335,598,3801,251739,8565,96016,704766,123099,22961,251629,SRX1291950,PRJNA297139,SRS1091409,SAMN04115735,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529552,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4708298,4246695,238274,2769645,2759701,604,3808,250447,8554,94490,699004,122831,22356,275560,SRX1291950,PRJNA297139,SRS1091409,SAMN04115735,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529553,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3675323,2914222,208385,1966479,1957120,576,2142,69598,8475,116231,372737,106218,20022,252320,SRX1291951,PRJNA297139,SRS1091407,SAMN04115738,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529554,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3680733,2918900,228769,1962043,1951617,556,2050,69118,8307,115148,370646,106405,19397,265786,SRX1291951,PRJNA297139,SRS1091407,SAMN04115738,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529555,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4577682,3741402,212288,2490040,2477863,609,3335,111672,12180,119354,584134,116826,22657,281204,SRX1291952,PRJNA297139,SRS1091408,SAMN04115746,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529556,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4585178,3749478,239641,2486293,2473459,610,3115,110054,12067,117955,580496,116726,22174,300598,SRX1291952,PRJNA297139,SRS1091408,SAMN04115746,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529557,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3971993,3218256,184409,2247783,2238783,572,2158,76016,8437,114700,412802,97852,21125,237383,SRX1291953,PRJNA297139,SRS1091406,SAMN04115751,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529558,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3974307,3219992,206551,2241017,2231713,593,2243,74903,8367,113736,409869,97608,20526,251723,SRX1291953,PRJNA297139,SRS1091406,SAMN04115751,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529559,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5038937,4367519,175703,3284444,3275354,639,2339,124934,4856,163844,456300,110518,28533,191751,SRX1291954,PRJNA297139,SRS1091405,SAMN04115734,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529560,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5040256,4371357,203188,3275890,3266904,644,2245,123222,4766,161962,453625,111220,27400,211027,SRX1291954,PRJNA297139,SRS1091405,SAMN04115734,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529561,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4125579,3713222,174146,2434582,2425352,605,2969,192590,4175,84518,694358,74105,14980,210945,SRX1291955,PRJNA297139,SRS1091403,SAMN04115737,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529562,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4123613,3711636,198867,2424787,2413842,589,2905,190278,4000,83776,689204,73470,14566,228650,SRX1291955,PRJNA297139,SRS1091403,SAMN04115737,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529563,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4853114,4360457,193805,2865211,2854558,616,3782,228044,6884,93448,809521,99710,18436,235421,SRX1291956,PRJNA297139,SRS1091404,SAMN04115742,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529564,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4846839,4355573,221482,2852145,2840530,611,3689,225279,6764,92714,800316,99782,17994,256890,SRX1291956,PRJNA297139,SRS1091404,SAMN04115742,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529565,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2791154,2368382,121155,1672258,1666879,543,1712,56442,1815,101564,311116,78290,17447,127738,SRX1291957,PRJNA297139,SRS1091402,SAMN04115747,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529566,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2791375,2367832,136954,1667420,1661449,546,1646,55505,1859,101275,307554,77965,17080,137528,SRX1291957,PRJNA297139,SRS1091402,SAMN04115747,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529567,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2625713,2157315,117937,1327903,1322434,527,1441,90216,1153,71208,423791,63111,14591,163901,SRX1291958,PRJNA297139,SRS1091401,SAMN04115755,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529568,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2625884,2158133,132930,1323984,1318145,515,1462,89290,1089,70614,421351,63013,14455,172875,SRX1291958,PRJNA297139,SRS1091401,SAMN04115755,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR5127200,SRP095572,Illumina HiSeq 2000,miRNA-Seq,other,Immune,SRR5127200,T_lymphocyte,151,4,25579464,24610255,584163,6896430,6878682,682,10729,3110706,11874,6835634,3867764,2089599,197421,1590098,SRX2441478,PRJNA358331,SRS1876144,SAMN06176876,JOHNS HOPKINS UNIVERSITY SOM,10.1101/gr.222067.117,28877962
SRR5127232,SRP095572,Illumina HiSeq 2500,miRNA-Seq,other,RBC,SRR5127232,Red_blood_cell,151,49,24526629,24287204,170379,21298180,21292211,728,20032,105694,108,31541,622327,1802986,8791,397545,SRX2441510,PRJNA358331,SRS1876176,SAMN06176871,JOHNS HOPKINS UNIVERSITY SOM,10.1101/gr.222067.117,28877962
SRR2529569,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2511773,2141576,110686,1507078,1502813,525,1307,45120,1409,82908,301249,63772,16965,121768,SRX1291959,PRJNA297139,SRS1091399,SAMN04115732,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529570,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2514683,2145597,125446,1505374,1500080,528,1291,44558,1406,82048,299755,64438,16348,130379,SRX1291959,PRJNA297139,SRS1091399,SAMN04115732,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529571,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4311368,3680147,238650,2386362,2374543,588,2760,111676,10363,101309,493507,127022,21365,425783,SRX1291960,PRJNA297139,SRS1091400,SAMN04115739,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529572,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4318159,3686162,263627,2383598,2370418,610,2771,110512,10199,100503,490496,126204,21218,440661,SRX1291960,PRJNA297139,SRS1091400,SAMN04115739,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529573,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3977936,3459266,352843,1729679,1713545,537,2383,242844,9148,67738,559286,95087,20412,732689,SRX1291961,PRJNA297139,SRS1091398,SAMN04115743,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529574,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3981030,3462912,380976,1724815,1707962,543,2354,241410,8865,67536,556299,95047,20076,746510,SRX1291961,PRJNA297139,SRS1091398,SAMN04115743,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529575,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5023122,4439573,395777,2235652,2215034,572,4199,267455,13267,83105,643566,130803,43356,1018170,SRX1291962,PRJNA297139,SRS1091397,SAMN04115748,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529576,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5026281,4441327,430386,2231033,2210224,565,4189,265334,12931,81818,638239,130450,41980,1035353,SRX1291962,PRJNA297139,SRS1091397,SAMN04115748,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529577,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5836804,4838775,484843,2587954,2561089,598,3749,100655,10393,148939,530144,187193,29245,1240503,SRX1291963,PRJNA297139,SRS1091396,SAMN04115757,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529578,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5848278,4849414,522857,2583728,2555452,582,3600,99854,10093,149551,526931,186860,28758,1260039,SRX1291963,PRJNA297139,SRS1091396,SAMN04115757,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529579,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6852653,5629496,574829,2896089,2861606,628,4939,126593,15642,117875,643704,140199,26116,1658339,SRX1291964,PRJNA297139,SRS1091394,SAMN04115733,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529580,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6851878,5630586,623240,2885118,2849315,619,4934,126073,15226,117019,637115,140545,25628,1678928,SRX1291964,PRJNA297139,SRS1091394,SAMN04115733,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529581,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,8041253,7188044,2479626,2852323,2840145,626,3840,101346,13523,141351,598482,177679,888652,2410848,SRX1291965,PRJNA297139,SRS1091395,SAMN04115741,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529582,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,8054116,7197206,2574100,2847118,2833275,613,3808,100725,13530,139850,594233,175959,851032,2470951,SRX1291965,PRJNA297139,SRS1091395,SAMN04115741,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529583,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6106506,5282349,218037,3812593,3803884,662,1241,221702,9456,169970,558259,211051,34822,263255,SRX1291966,PRJNA297139,SRS1091393,SAMN04115752,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529584,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6105786,5282070,253946,3795709,3786683,663,1254,220312,9173,168207,553587,210092,34125,289611,SRX1291966,PRJNA297139,SRS1091393,SAMN04115752,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529585,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4737715,4201460,304338,2474584,2464497,594,1261,312982,9658,79176,650357,104960,30560,537922,SRX1291967,PRJNA297139,SRS1091392,SAMN04115756,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529586,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4745926,4207513,336662,2467296,2457231,577,1199,311026,9461,78575,645350,104835,30102,559669,SRX1291967,PRJNA297139,SRS1091392,SAMN04115756,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529587,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4896895,4300209,247943,2700569,2692310,595,1297,359509,17411,73345,620098,117195,33979,376806,SRX1291968,PRJNA297139,SRS1091391,SAMN04115744,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529588,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4898362,4300925,278464,2689096,2680451,574,1270,356347,16803,72836,617588,117095,33376,396514,SRX1291968,PRJNA297139,SRS1091391,SAMN04115744,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529589,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4378665,3798009,198184,2584775,2576727,598,2025,129357,6345,141403,448123,180172,26510,279299,SRX1291969,PRJNA297139,SRS1091388,SAMN04115749,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529590,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4387266,3806296,225351,2578373,2570060,596,1952,128808,6332,141182,446152,179533,25642,298322,SRX1291969,PRJNA297139,SRS1091388,SAMN04115749,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529591,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2942659,2496178,198149,1457422,1449112,540,956,81189,4769,66611,368578,86907,14522,415224,SRX1291970,PRJNA297139,SRS1091390,SAMN04115754,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529592,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2944880,2498118,218515,1452849,1444361,520,917,80929,4659,65984,365307,86438,14190,426845,SRX1291970,PRJNA297139,SRS1091390,SAMN04115754,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529593,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2964752,2582122,113747,1856839,1853154,566,1966,75893,3367,91226,330183,92214,19255,111179,SRX1291971,PRJNA297139,SRS1091389,SAMN04115758,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529594,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,2967618,2585029,131528,1852252,1848247,549,1853,75228,3373,91024,327288,91237,18814,123960,SRX1291971,PRJNA297139,SRS1091389,SAMN04115758,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR5998744,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,6447941,6447910,337933,3444830,3431434,669,6114,831900,3951,281554,1045761,129564,88414,615822,SRX3154223,PRJNA401712,SRS2486058,SAMN07594532,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998745,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,7613083,7613041,283821,5250398,5228926,718,8921,848971,8791,270260,536989,148158,68800,471753,SRX3154224,PRJNA401712,SRS2486059,SAMN07594540,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998746,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,10962997,10962968,377172,7943536,7923616,759,7604,878292,6175,430249,898411,200971,87933,509797,SRX3154225,PRJNA401712,SRS2486060,SAMN07594539,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998747,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,9220234,9220192,405326,5783791,5760782,738,18055,880681,6514,258948,1261217,168170,105160,737656,SRX3154226,PRJNA401712,SRS2486061,SAMN07594538,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998748,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,20792089,20792026,491598,15958405,15892961,919,30562,881279,13415,531827,1657862,341314,185690,1191672,SRX3154227,PRJNA401712,SRS2486062,SAMN07594537,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998749,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,13263764,13263735,339774,7990084,7965319,776,10133,1165683,3731,256106,2931833,205877,111120,589168,SRX3154228,PRJNA401712,SRS2486063,SAMN07594536,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998750,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,10617529,10617488,477207,7782189,7759595,808,14834,770996,9669,265465,784075,208461,87726,694073,SRX3154229,PRJNA401712,SRS2486064,SAMN07594535,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998751,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,10919328,10919271,343867,8164432,8136645,816,16789,702808,8715,240682,859342,177249,97713,651541,SRX3154230,PRJNA401712,SRS2486065,SAMN07594534,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR5998752,SRP131341,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,104,11,14754551,14754509,344250,7595987,7573050,797,8547,1646995,4816,245958,4164796,275335,97838,714237,SRX3154231,PRJNA401712,SRS2486066,SAMN07594533,GEO,DOI: 10.1016/j.celrep.2017.09.030,28978468
SRR9734157,SRP216026,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,117,11,19346233,18250941,448235,13999178,13973603,785,34131,853091,41978,395345,1180823,455355,88323,1202717,SRX6491158,PRJNA556192,SRS5139760,SAMN12342250,GEO,DOI: 10.1038/s41598-019-52770-w,31700158
SRR9734158,SRP216026,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,117,11,18502518,17779569,371270,14114824,14093089,797,26952,328195,7037,475247,1107067,293614,78364,1348269,SRX6491159,PRJNA556192,SRS5139761,SAMN12342249,GEO,DOI: 10.1038/s41598-019-52770-w,31700158
SRR9734159,SRP216026,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,117,11,11887907,11319272,341846,7874712,7859245,681,16398,1012510,25842,217000,645788,571690,56666,898666,SRX6491160,PRJNA556192,SRS5139762,SAMN12342248,GEO,DOI: 10.1038/s41598-019-52770-w,31700158
SRR9734160,SRP216026,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,117,11,15485025,14795720,354755,11672660,11656369,783,26849,289385,6499,392071,954269,233400,70057,1150530,SRX6491161,PRJNA556192,SRS5139763,SAMN12342247,GEO,DOI: 10.1038/s41598-019-52770-w,31700158
SRR9734161,SRP216026,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,117,11,17806037,17188460,754844,13791624,13769866,802,27334,244363,12652,401145,772988,260692,120074,1557588,SRX6491162,PRJNA556192,SRS5139764,SAMN12342246,GEO,DOI: 10.1038/s41598-019-52770-w,31700158
SRR9734162,SRP216026,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,117,11,11712882,11012326,280077,8178697,8158257,717,13027,270922,7283,331385,851490,226795,57463,1075264,SRX6491163,PRJNA556192,SRS5139765,SAMN12342245,GEO,DOI: 10.1038/s41598-019-52770-w,31700158
